u,v,key,osmid,highway,lanes,oneway,reversed,length,geometry,ref,name,bridge,maxspeed,service,access,tunnel,width
8428498449,8428498450,0,907689481,service,,False,False,114.82825494729093,"LINESTRING (-98.4255969 29.4234099, -98.4255218 29.4223793)",,,,,,private,,
8428498450,8428498448,0,708838248,service,,False,True,23.273743405344714,"LINESTRING (-98.4255218 29.4223793, -98.425762 29.4223733)",,,,,,private,,
8428498450,8428498449,0,907689481,service,,False,True,114.82825494729093,"LINESTRING (-98.4255218 29.4223793, -98.4255969 29.4234099)",,,,,,private,,
8428498450,8428498452,0,708838248,service,,False,False,27.446034086863527,"LINESTRING (-98.4255218 29.4223793, -98.4253293 29.4223841, -98.4252389 29.4223915)",,,,,,private,,
8428498451,8428498453,0,907689479,service,,False,False,25.48464905435804,"LINESTRING (-98.4253386 29.4234372, -98.4250774 29.4234649)",,,,,,private,,
8428498451,8428498449,0,907689479,service,,False,True,25.200469336409316,"LINESTRING (-98.4253386 29.4234372, -98.4255969 29.4234099)",,,,,,private,,
8428498451,8428498452,0,907689482,service,,False,False,116.67696221450527,"LINESTRING (-98.4253386 29.4234372, -98.4252389 29.4223915)",,,,,,private,,
8428498452,8428498451,0,907689482,service,,False,True,116.67696221450527,"LINESTRING (-98.4252389 29.4223915, -98.4253386 29.4234372)",,,,,,private,,
8428498452,8428498454,0,708838248,service,,False,False,28.49385972487452,"LINESTRING (-98.4252389 29.4223915, -98.4250219 29.4224093, -98.4249667 29.4224551)",,,,,,private,,
8428498452,8428498450,0,708838248,service,,False,True,27.446034086863527,"LINESTRING (-98.4252389 29.4223915, -98.4253293 29.4223841, -98.4255218 29.4223793)",,,,,,private,,
8428498453,8428498451,0,907689479,service,,False,True,25.48464905435804,"LINESTRING (-98.4250774 29.4234649, -98.4253386 29.4234372)",,,,,,private,,
8428498453,8428498454,0,907689483,service,,False,False,112.79551475509402,"LINESTRING (-98.4250774 29.4234649, -98.4249667 29.4224551)",,,,,,private,,
8428498453,6660802613,0,907689479,service,,False,False,110.24218865624213,"LINESTRING (-98.4250774 29.4234649, -98.4249543 29.4234779, -98.4248526 29.4234189, -98.4247332 29.4226489)",,,,,,private,,
8428498454,7715486353,0,708838248,service,,False,False,15.783528181131063,"LINESTRING (-98.4249667 29.4224551, -98.4248487 29.422553)",,,,,,private,,
8428498454,8428498453,0,907689483,service,,False,True,112.79551475509402,"LINESTRING (-98.4249667 29.4224551, -98.4250774 29.4234649)",,,,,,private,,
8428498454,8428498452,0,708838248,service,,False,True,28.49385972487452,"LINESTRING (-98.4249667 29.4224551, -98.4250219 29.4224093, -98.4252389 29.4223915)",,,,,,private,,
8428926663,6560295523,0,156137170,secondary,,False,False,18.59684338796732,"LINESTRING (-98.4346669 29.4373814, -98.4347559 29.4375296)",,Frost Bank Center Drive,,,,,,
8428926663,10784051789,0,156137170,secondary,,False,True,8.029477326365862,"LINESTRING (-98.4346669 29.4373814, -98.4346285 29.4373174)",,Frost Bank Center Drive,,,,,,
8428926663,10983150069,0,907736703,service,,False,False,6.125907507816985,"LINESTRING (-98.4346669 29.4373814, -98.4346054 29.4373943)",,,,,,private,,
8428926674,8552801837,0,156137170,secondary,,False,False,55.478659587973034,"LINESTRING (-98.4348831 29.4377239, -98.4351717 29.4381549)",,Frost Bank Center Drive,,,,,,
8428926674,10983150070,0,907736703,service,,False,True,7.113615844787865,"LINESTRING (-98.4348831 29.4377239, -98.4348201 29.4377568)",,,,,,private,,
8428926674,6560295523,0,156137170,secondary,,False,True,24.87313656823347,"LINESTRING (-98.4348831 29.4377239, -98.434776 29.437563, -98.4347559 29.4375296)",,Frost Bank Center Drive,,,,,,
8430598967,149715985,0,168952844,secondary,,False,False,141.54775626002686,"LINESTRING (-98.4442912 29.4133637, -98.443597 29.413372, -98.443091 29.413378, -98.44283 29.413381)",,Martin Luther King Drive,,,,,,
8430598967,149678018,0,168952844,secondary,,False,True,266.84411630051164,"LINESTRING (-98.4442912 29.4133637, -98.445022 29.413355, -98.445107 29.413356, -98.445396 29.413357, -98.446338 29.413361, -98.446494 29.413361, -98.447046 29.41336)",,Martin Luther King Drive,,,,,,
8430598967,8430598970,0,907937958,service,,False,False,79.36583452140576,"LINESTRING (-98.4442912 29.4133637, -98.4442869 29.4131395, -98.4443693 29.4130991, -98.4448367 29.4130979)",,,,,,,,
8430598970,8430598967,0,907937958,service,,False,True,79.36583452140576,"LINESTRING (-98.4448367 29.4130979, -98.4443693 29.4130991, -98.4442869 29.4131395, -98.4442912 29.4133637)",,,,,,,,
8430941319,8430941321,0,907972995,service,,False,False,73.59205051812413,"LINESTRING (-98.438701 29.4378618, -98.4389418 29.4382434, -98.4390812 29.4384345)",,,,,,private,,
8430941321,6132076760,0,570010744,service,,False,True,29.967832462329756,"LINESTRING (-98.4390812 29.4384345, -98.4393479 29.4382978)",,,,,,,,
8430941321,7441756375,0,570010744,service,,False,False,235.7933804917972,"LINESTRING (-98.4390812 29.4384345, -98.4373444 29.4393243, -98.4369904 29.4394948, -98.4369765 29.4395005)",,,,,,,,
8430941321,8430941319,0,907972995,service,,False,True,73.59205051812413,"LINESTRING (-98.4390812 29.4384345, -98.4389418 29.4382434, -98.438701 29.4378618)",,,,,,private,,
8430941321,5480715040,0,920668917,service,,False,True,171.25876108717853,"LINESTRING (-98.4390812 29.4384345, -98.4391493 29.4384912, -98.4391942 29.4384968, -98.4393021 29.4384521, -98.4394933 29.4383647, -98.4396471 29.4383554, -98.4397785 29.4384177, -98.4399398 29.4386717, -98.4402293 29.4390671, -98.4402816 29.4391052, -98.4403297 29.4391164)",,,,,,private,,
8431547938,10564983051,0,249739050,tertiary,,False,False,9.172770416691785,"LINESTRING (-98.4391139 29.4225126, -98.4391306 29.4225938)",,Coca-Cola Place,,,,,,
8431547938,8295457770,0,249739050,tertiary,,False,True,23.6573296590308,"LINESTRING (-98.4391139 29.4225126, -98.4390915 29.4224036, -98.4390727 29.4223029)",,Coca-Cola Place,,,,,,
8431547938,8431547941,0,908033016,service,,False,False,52.00864444257934,"LINESTRING (-98.4391139 29.4225126, -98.4393109 29.4224892, -98.4396482 29.4224682)",,,,,,private,,
8431547941,8431547944,0,908033016,service,,False,False,135.86210957341882,"LINESTRING (-98.4396482 29.4224682, -98.4396569 29.4225878, -98.4396756 29.4231804, -98.4397033 29.423689)",,,,,,private,,
8431547941,8431547938,0,908033016,service,,False,True,52.00864444257934,"LINESTRING (-98.4396482 29.4224682, -98.4393109 29.4224892, -98.4391139 29.4225126)",,,,,,private,,
8431547941,11096860639,0,1195580857,service,,False,False,121.0066939646911,"LINESTRING (-98.4396482 29.4224682, -98.4402919 29.4224224, -98.440895 29.4224024)",,,,,,private,,
8431547944,8431547946,0,908033016,service,,False,False,36.595845284363676,"LINESTRING (-98.4397033 29.423689, -98.4395197 29.4237063, -98.439328 29.4237271)",,,,,,private,,
8431547944,8431547941,0,908033016,service,,False,True,135.8621095734188,"LINESTRING (-98.4397033 29.423689, -98.4396756 29.4231804, -98.4396569 29.4225878, -98.4396482 29.4224682)",,,,,,private,,
8431547944,11096860637,0,"[1195580856, 1195580858]",service,,False,False,217.898121532703,"LINESTRING (-98.4397033 29.423689, -98.4411064 29.4236293, -98.4411852 29.423575, -98.4412195 29.4234692, -98.4412538 29.4231286, -98.441212 29.4230222, -98.4411437 29.4229626)",,,,,,private,,
8431547946,6619103412,0,249739050,tertiary,,False,False,31.99860699054068,"LINESTRING (-98.439328 29.4237271, -98.4393489 29.4238549, -98.4393615 29.4240132)",,Coca-Cola Place,,,,,,
8431547946,10564983051,0,249739050,tertiary,,False,True,127.4871273493892,"LINESTRING (-98.439328 29.4237271, -98.439275 29.423359, -98.439202 29.422941, -98.4391306 29.4225938)",,Coca-Cola Place,,,,,,
8431547946,8431547944,0,908033016,service,,False,True,36.595845284363676,"LINESTRING (-98.439328 29.4237271, -98.4395197 29.4237063, -98.4397033 29.423689)",,,,,,private,,
8432546997,149709906,0,908149853,service,,False,True,46.60501265902038,"LINESTRING (-98.4727829 29.4244141, -98.4732641 29.424415)",,,,,,,,
8433674165,149839333,0,320038762,residential,,False,False,15.001650584430703,"LINESTRING (-98.4627118 29.4289648, -98.4625569 29.4289651)",,Burnet Street,,,,,,
8433674165,149839331,0,320038762,residential,,False,True,53.75993232487742,"LINESTRING (-98.4627118 29.4289648, -98.4632669 29.4289638)",,Burnet Street,,,,,,
8433674165,8433674169,0,908269077,service,,False,False,98.3899108509311,"LINESTRING (-98.4627118 29.4289648, -98.4627143 29.4288391, -98.462713 29.4285683, -98.4627134 29.4283245, -98.4627099 29.42808)",,,,,alley,,,
8433674169,8293004271,0,892227499,service,,False,False,53.99090294548522,"LINESTRING (-98.4627099 29.42808, -98.4624755 29.428072, -98.4621526 29.4280728)",,,,,,,,
8433674169,8293004268,0,892227499,service,,False,True,53.3539441798995,"LINESTRING (-98.4627099 29.42808, -98.4629694 29.4280833, -98.4632604 29.4280704)",,,,,,,,
8433674169,8433674165,0,908269077,service,,False,True,98.3899108509311,"LINESTRING (-98.4627099 29.42808, -98.4627134 29.4283245, -98.462713 29.4285683, -98.4627143 29.4288391, -98.4627118 29.4289648)",,,,,alley,,,
8434087952,8128430728,0,872879610,service,,False,False,50.91898041075097,"LINESTRING (-98.4174982 29.4296135, -98.4177713 29.4294491, -98.4179649 29.4294417)",,,,,,,,
8434087952,8128430724,0,872879610,service,,False,True,92.90701173165678,"LINESTRING (-98.4174982 29.4296135, -98.4173316 29.4297138, -98.4172841 29.4297242, -98.4166922 29.4297279, -98.4165763 29.4297286)",,,,,,,,
8434087952,8434087958,0,908310271,service,,False,False,56.79160850388313,"LINESTRING (-98.4174982 29.4296135, -98.4175945 29.4296206, -98.4176996 29.4296294, -98.4178553 29.4296275, -98.4179458 29.4296318, -98.4180275 29.429627, -98.418082 29.429616)",,,,,,,,
8434087958,8128430728,0,908310271,service,,False,False,25.25905075152997,"LINESTRING (-98.418082 29.429616, -98.4180844 29.4295795, -98.4180781 29.4295248, -98.4180492 29.4294767, -98.4179649 29.4294417)",,,,,,,,
8434087958,8434087952,0,908310271,service,,False,True,56.79160850388315,"LINESTRING (-98.418082 29.429616, -98.4180275 29.429627, -98.4179458 29.4296318, -98.4178553 29.4296275, -98.4176996 29.4296294, -98.4175945 29.4296206, -98.4174982 29.4296135)",,,,,,,,
8434087958,8434087972,0,908310272,service,,False,False,27.06610353938443,"LINESTRING (-98.418082 29.429616, -98.4182858 29.4296388, -98.4183598 29.4296388)",,,,,,,,
8434087972,8434087972,0,908310272,service,,False,False,207.5318172077918,"LINESTRING (-98.4183598 29.4296388, -98.4184853 29.4296435, -98.4185659 29.429703, -98.4187308 29.4301422, -98.4187215 29.4302854, -98.4187053 29.4303356, -98.4186202 29.4303711, -98.4184538 29.4303757, -98.4183892 29.4303444, -98.4183606 29.4303113, -98.4183438 29.4302467, -98.4183598 29.4296388)",,,,,,,,
8434087972,8434087972,1,908310272,service,,False,True,207.53181720779176,"LINESTRING (-98.4183598 29.4296388, -98.4183438 29.4302467, -98.4183606 29.4303113, -98.4183892 29.4303444, -98.4184538 29.4303757, -98.4186202 29.4303711, -98.4187053 29.4303356, -98.4187215 29.4302854, -98.4187308 29.4301422, -98.4185659 29.429703, -98.4184853 29.4296435, -98.4183598 29.4296388)",,,,,,,,
8434087972,8434087958,0,908310272,service,,False,True,27.06610353938443,"LINESTRING (-98.4183598 29.4296388, -98.4182858 29.4296388, -98.418082 29.429616)",,,,,,,,
8434101219,8434101223,0,908310507,service,,False,False,21.192304629221763,"LINESTRING (-98.4529627 29.4313714, -98.4529561 29.4315619)",,,,,,private,,
8434101219,8434101223,1,908310508,service,,False,True,83.96945596286928,"LINESTRING (-98.4529627 29.4313714, -98.4526231 29.4313813, -98.4526296 29.431556, -98.4529561 29.4315619)",,,,,,private,,
8434101219,8186637725,0,908310507,service,,False,True,43.0088188385451,"LINESTRING (-98.4529627 29.4313714, -98.4529479 29.4312596, -98.4529583 29.4311046, -98.4529489 29.4309859)",,,,,,private,,
8434101222,149806256,0,15161052,residential,,False,False,71.46164857507966,"LINESTRING (-98.4529529 29.4319899, -98.452215 29.431988)",,Gabriel Street,,,,,,
8434101222,149966692,0,15161052,residential,,False,True,41.07180737104542,"LINESTRING (-98.4529529 29.4319899, -98.453377 29.431991)",,Gabriel Street,,,,,,
8434101222,8434101223,0,908310507,service,,False,True,47.609469935085535,"LINESTRING (-98.4529529 29.4319899, -98.4529488 29.431868, -98.4529509 29.4316632, -98.4529561 29.4315619)",,,,,,private,,
8434101222,10132233520,0,1107334276,service,,False,False,85.4197605709002,"LINESTRING (-98.4529529 29.4319899, -98.4529656 29.4320589, -98.452966 29.4321097, -98.4529665 29.4323922, -98.4525474 29.4323902)",,,,,,,,
8434101223,8434101219,0,908310507,service,,False,True,21.192304629221763,"LINESTRING (-98.4529561 29.4315619, -98.4529627 29.4313714)",,,,,,private,,
8434101223,8434101219,1,908310508,service,,False,False,83.96945596286928,"LINESTRING (-98.4529561 29.4315619, -98.4526296 29.431556, -98.4526231 29.4313813, -98.4529627 29.4313714)",,,,,,private,,
8434101223,8434101222,0,908310507,service,,False,False,47.609469935085535,"LINESTRING (-98.4529561 29.4315619, -98.4529509 29.4316632, -98.4529488 29.431868, -98.4529529 29.4319899)",,,,,,private,,
8434136810,6923932129,0,739483482,service,,False,False,75.87675452670341,"LINESTRING (-98.4254719 29.4250788, -98.4254807 29.4254952, -98.4254357 29.4257582)",,,,,,private,,
8434136810,6923932124,0,739483483,service,,True,False,63.22103762120261,"LINESTRING (-98.4254719 29.4250788, -98.4252241 29.425078, -98.4248384 29.4251855)",,,,,,private,,
8436616840,8189671263,0,15158493,residential,,False,False,9.421355787242549,"LINESTRING (-98.4067366 29.4491368, -98.4066393 29.4491369)",,Milling Road,,,,,,
8436616840,8189671269,0,15158493,residential,,False,True,24.148866885726836,"LINESTRING (-98.4067366 29.4491368, -98.406986 29.4491367)",,Milling Road,,,,,,
8436616840,8436616854,0,908606637,service,,False,False,94.21781701920607,"LINESTRING (-98.4067366 29.4491368, -98.4067402 29.449284, -98.4067673 29.4495089, -98.4068005 29.4495411, -98.4068762 29.449554, -98.407179 29.4495475, -98.4072141 29.4495266, -98.4072162 29.4494639)",,,,,,private,,
8436616847,8189671269,0,15158493,residential,,False,False,23.33551310872373,"LINESTRING (-98.407227 29.4491366, -98.406986 29.4491367)",,Milling Road,,,,,,
8436616847,8189671266,0,15158493,residential,,False,True,14.969584723229111,"LINESTRING (-98.407227 29.4491366, -98.4073816 29.4491366)",,Milling Road,,,,,,
8436616847,8436616854,0,908606637,service,,False,True,36.409171788818256,"LINESTRING (-98.407227 29.4491366, -98.407223 29.4492579, -98.4072162 29.4494639)",,,,,,private,,
8436616848,8436616854,0,908606638,service,,False,False,65.6796161836821,"LINESTRING (-98.4078196 29.4496134, -98.4077162 29.449615, -98.4076664 29.4495765, -98.4076368 29.4495234, -98.4075815 29.4494816, -98.4074965 29.4494655, -98.4072162 29.4494639)",,,,,,private,,
8436616854,8436616847,0,908606637,service,,False,False,36.409171788818256,"LINESTRING (-98.4072162 29.4494639, -98.407223 29.4492579, -98.407227 29.4491366)",,,,,,private,,
8436616854,8436616840,0,908606637,service,,False,True,94.21781701920608,"LINESTRING (-98.4072162 29.4494639, -98.4072141 29.4495266, -98.407179 29.4495475, -98.4068762 29.449554, -98.4068005 29.4495411, -98.4067673 29.4495089, -98.4067402 29.449284, -98.4067366 29.4491368)",,,,,,private,,
8436616854,8436616848,0,908606638,service,,False,True,65.67961618368209,"LINESTRING (-98.4072162 29.4494639, -98.4074965 29.4494655, -98.4075815 29.4494816, -98.4076368 29.4495234, -98.4076664 29.4495765, -98.4077162 29.449615, -98.4078196 29.4496134)",,,,,,private,,
8436797300,8436797301,0,908624876,service,,False,False,20.350141202110436,"LINESTRING (-98.4725817 29.4105128, -98.4725842 29.4106958)",,,,,,,,
8436797301,149767914,0,15180412,residential,,False,False,7.284218960087624,"LINESTRING (-98.4725842 29.4106958, -98.472509 29.4106959)",,Virginia Boulevard,,,,,,
8436797301,149728859,0,15180412,residential,,False,True,65.07364902500656,"LINESTRING (-98.4725842 29.4106958, -98.473256 29.4106949)",,Virginia Boulevard,,,,,,
8436797301,8436797300,0,908624876,service,,False,True,20.350141202110436,"LINESTRING (-98.4725842 29.4106958, -98.4725817 29.4105128)",,,,,,,,
8436844043,10227810733,0,908628035,service,,False,False,46.76402812684303,"LINESTRING (-98.4075332 29.4595178, -98.4080162 29.4595151)",,,,,,,,
8436844043,149871965,0,15158284,residential,,False,False,126.95909562082633,"LINESTRING (-98.4075332 29.4595178, -98.407528 29.459165, -98.407508 29.459054, -98.407475 29.458946, -98.407428 29.458842, -98.40737 29.458742, -98.4073132 29.4586354, -98.4072637 29.4585673, -98.4071678 29.4584513)",,Petroleum Drive,,,,,,
8436844043,10227810730,0,15158284,residential,,False,True,74.96600008832178,"LINESTRING (-98.4075332 29.4595178, -98.40754 29.460091, -98.4075497 29.4601916)",,Petroleum Drive,,,,,,
8436844048,10227810729,0,908628035,service,,False,True,14.537346252236897,"LINESTRING (-98.4102116 29.4602766, -98.4100723 29.4602278)",,,,,,,,
8436844048,10227803214,0,1118283119,service,,False,True,29.951890941037718,"LINESTRING (-98.4102116 29.4602766, -98.4103458 29.4600339)",,,,,,,,
8436844048,10227810726,0,908628035,service,,False,False,38.71459951369999,"LINESTRING (-98.4102116 29.4602766, -98.4101415 29.4604028, -98.4100954 29.4605128, -98.4101462 29.4605922)",,,,,,,,
8436844056,10232835184,0,15158150,secondary,2,True,False,81.71914047507828,"LINESTRING (-98.4106137 29.4605778, -98.4102608 29.4612454)",,Interstate 35 North,,,,,,
8436844056,10227810726,0,908628035,service,,False,True,51.6535333297761,"LINESTRING (-98.4106137 29.4605778, -98.4103909 29.4606792, -98.4102718 29.460674, -98.41017 29.4606294, -98.4101462 29.4605922)",,,,,,,,
8436846401,6637237456,0,706358722,service,,False,False,297.79238291498467,"LINESTRING (-98.4046943 29.4380439, -98.4034949 29.4380359, -98.403321 29.4379632, -98.4032625 29.4378392, -98.4032137 29.4375928, -98.4031766 29.4373363, -98.4030715 29.4370732, -98.4029729 29.4369483, -98.4027265 29.4368469, -98.4025563 29.4368001)",,,,,,,,
8436846401,10967303911,0,706358722,service,,False,True,50.11550447332389,"LINESTRING (-98.4046943 29.4380439, -98.4047852 29.4380411, -98.4048271 29.4380398, -98.404867 29.4380433, -98.404981 29.4380532, -98.4052109 29.438058)",,,,,,,,
